Año,Precio,Antioquia,Caribe,Centro,Oriente,Valle
15/06/2014,303.649700968567,0.641673555887988,0.398569210292813,0.522891378537171,0.494986652159061,0.793321522280281
16/06/2014,328.275166627667,0.63997585491956,0.411934338952973,0.526093169259769,0.50615518921039,0.791975959274293
17/06/2014,293.742803612333,0.636683791302522,0.424689440993789,0.528831317883664,0.520635382532674,0.788477495458725
18/06/2014,335.620527684533,0.63268476235467,0.442657497781721,0.533671057332006,0.538566403927175,0.787625305554933
19/06/2014,361.885083359667,0.630977219641498,0.459072759538598,0.54001383325606,0.571246473260036,0.784732345092059
20/06/2014,371.1749284827,0.628005012728656,0.493400621118012,0.546075383644835,0.596484014220828,0.778251216613218
21/06/2014,322.6628362834,0.625728289111094,0.518411712511091,0.548203576884781,0.613282683232328,0.781637550178287
22/06/2014,219.8499488946,0.623212083038081,0.52844942324756,0.554090311400275,0.632380849960146,0.78464264089166
23/06/2014,225.3993829716,0.622241030889956,0.538265306122449,0.562166044676857,0.662337580181935,0.794173712184073
24/06/2014,355.402029917267,0.625974332729706,0.574645075421473,0.572331967742671,0.694179455711737,0.794442824785271
25/06/2014,305.0339850812,0.636967561609322,0.601319875776398,0.582733512202908,0.729399410417642,0.801170639815209
26/06/2014,246.556449285,0.642298506679264,0.621007098491571,0.591403999483153,0.747602449423702,0.795429570989662
27/06/2014,125.1260733779,0.642802075952025,0.61379769299024,0.592817727849689,0.760349321221169,0.798501939853334
28/06/2014,125.5047717029,0.643924034852898,0.596162377994676,0.593456185821673,0.768114475132529,0.801282770065708
29/06/2014,123.850070699467,0.64180970002362,0.573203194321207,0.594157349487334,0.779697364592163,0.804601825480478
30/06/2014,125.019366758867,0.643850221767315,0.555401508429459,0.595738293037008,0.7836352939688,0.814738400125586
1/07/2014,188.5778897748,0.644816353043067,0.559616237799468,0.59715772192115,0.7998867647617,0.817631360588459
2/07/2014,151.727860381433,0.6481625462562,0.559948979591837,0.600511526446601,0.818061336808411,0.831692494001032
